trial_count,FBDuration,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,subj_switch,correct
2,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,1.1181609630584717,0,"(0, 2)",2,1,False,True,False,False,True,False
3,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.5660858154296875,0,"(0, 3)",3,1,True,False,False,True,False,True
4,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.5906198024749756,0,"(0, 2)",4,1,True,False,False,False,False,False
5,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.4582650661468506,0,"(0, 3)",5,1,True,False,False,True,False,True
6,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.9150490760803223,0,"(0, 2)",6,1,True,False,False,False,False,False
7,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.7365829944610596,0,"(1, 3)",7,1,False,False,False,False,False,False
8,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.40499281883239746,0,"(1, 3)",8,1,True,False,False,False,False,False
9,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.555596113204956,0,"(0, 2)",9,1,False,False,False,False,False,False
10,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.6434841156005859,0,"(1, 2)",10,1,False,False,False,True,False,True
11,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.49753308296203613,1,"(1, 3)",11,0,False,True,True,False,True,True
12,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.6389729976654053,1,"(0, 3)",12,0,False,False,True,False,False,True
13,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.5026578903198242,1,"(1, 3)",13,0,False,False,True,False,False,True
14,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.4898250102996826,1,"(1, 3)",14,0,True,False,True,False,False,True
15,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,1.1668791770935059,1,"(1, 2)",15,0,False,False,False,True,True,False
16,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.6771218776702881,1,"(0, 2)",16,0,False,False,True,False,True,True
17,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.7885160446166992,1,"(0, 2)",17,0,True,False,True,False,False,True
18,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.5830259323120117,1,"(0, 3)",18,0,False,False,False,True,True,False
19,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.9768788814544678,1,"(0, 3)",19,0,False,False,True,False,True,True
20,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.530764102935791,1,"(1, 3)",20,0,False,False,True,False,False,True
21,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,0,0.45613598823547363,1,"(0, 3)",21,0,False,False,True,False,False,True
22,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.5225119590759277,1,"(0, 2)",22,0,True,False,True,False,False,True
23,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.44325900077819824,1,"(0, 2)",23,0,True,False,True,False,False,True
24,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,0,0.41924309730529785,1,"(0, 3)",24,0,True,False,True,False,False,True
25,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.8783669471740723,1,"(1, 3)",25,0,False,False,True,False,False,True
26,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,0.43231892585754395,1,"(0, 3)",26,0,False,False,True,False,False,True
27,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.36855292320251465,1,"(1, 3)",27,0,False,False,True,False,False,True
28,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.42741990089416504,1,"(1, 2)",28,0,True,False,True,False,False,True
29,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.3440358638763428,1,"(1, 3)",29,0,True,False,True,False,False,True
30,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.63525390625,1,"(0, 2)",30,0,False,False,False,False,True,False
31,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.5162279605865479,1,"(0, 3)",31,0,False,False,True,False,True,True
32,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,0.529911994934082,1,"(0, 3)",32,0,True,False,True,False,False,True
33,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.6072900295257568,1,"(1, 2)",33,0,False,False,True,False,False,True
34,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.49855613708496094,0,"(0, 2)",34,1,False,True,False,False,True,False
35,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.5963640213012695,0,"(0, 2)",35,1,True,False,False,False,False,False
36,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,2,0.7392778396606445,0,"(1, 2)",36,1,False,False,False,True,False,True
37,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.6162128448486328,1,"(1, 2)",37,0,True,True,False,True,False,False
38,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.49550795555114746,1,"(0, 2)",38,0,False,False,False,False,False,False
39,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",1.0,0,0.8186869621276855,1,"(0, 2)",39,0,False,False,True,False,True,True
40,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.6721169948577881,1,"(0, 3)",40,0,True,False,True,False,False,True
41,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.9620199203491211,1,"(0, 2)",41,0,True,False,True,False,False,True
42,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.9059000015258789,1,"(1, 3)",42,0,False,False,True,False,False,True
43,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.5802099704742432,1,"(0, 3)",43,0,False,False,True,False,False,True
44,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.5652871131896973,1,"(0, 2)",44,0,True,False,True,False,False,True
45,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,2,1.0939738750457764,0,"(1, 3)",45,1,False,True,False,False,True,False
46,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.601809024810791,0,"(0, 3)",46,1,False,False,False,True,False,True
47,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,1.0249059200286865,0,"(0, 3)",47,1,False,False,True,False,True,False
48,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.5955150127410889,0,"(0, 2)",48,1,True,False,True,False,False,False
49,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.4990658760070801,0,"(0, 2)",49,1,True,False,True,False,False,False
50,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.5706119537353516,1,"(1, 2)",50,0,False,True,True,False,False,True
51,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,1.3405580520629883,0,"(1, 3)",51,1,True,True,True,False,False,False
52,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5091798305511475,0,"(1, 2)",52,1,False,False,False,True,True,True
53,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.6367042064666748,0,"(0, 2)",53,1,False,False,False,False,False,False
54,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.44248318672180176,0,"(0, 2)",54,1,True,False,False,False,False,False
55,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.5702269077301025,0,"(1, 3)",55,1,False,False,True,False,True,False
56,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,2,0.618149995803833,0,"(1, 2)",56,1,False,False,False,True,True,True
57,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,2,0.5611388683319092,0,"(1, 2)",57,1,True,False,False,True,False,True
58,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.6072719097137451,0,"(0, 3)",58,1,False,False,True,False,True,False
59,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.563917875289917,1,"(1, 2)",59,0,False,True,True,False,False,True
60,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.9531371593475342,1,"(0, 2)",60,0,False,False,False,False,True,False
61,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.6933679580688477,0,"(0, 2)",61,1,False,True,True,False,True,False
62,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.4833221435546875,0,"(0, 3)",62,1,True,False,True,False,False,False
63,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6430530548095703,0,"(1, 3)",63,1,False,False,True,False,False,False
64,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,1.2103300094604492,0,"(1, 3)",64,1,False,False,False,False,True,False
65,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,1.0899758338928223,1,"(1, 2)",65,0,False,True,True,False,True,True
66,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.538261890411377,1,"(1, 3)",66,0,False,False,False,False,True,False
67,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.7570362091064453,1,"(0, 3)",67,0,False,False,True,False,True,True
68,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,0.8222379684448242,1,"(0, 2)",68,0,True,False,True,False,False,True
69,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.5498299598693848,1,"(0, 2)",69,0,False,False,False,False,True,False
70,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,0.5173571109771729,1,"(0, 2)",70,0,False,False,True,False,True,True
71,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.5121738910675049,0,"(0, 2)",71,1,False,True,False,False,True,False
72,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.6002399921417236,0,"(1, 3)",72,1,False,False,False,False,False,False
73,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,2,0.4164562225341797,0,"(1, 3)",73,1,True,False,False,False,False,False
74,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.7,1,0.48137807846069336,0,"(1, 3)",74,1,False,False,True,False,True,False
75,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.5058550834655762,0,"(1, 3)",75,1,False,False,False,False,True,False
76,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.6621439456939697,0,"(0, 3)",76,1,False,False,False,True,False,True
77,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.5517940521240234,0,"(1, 2)",77,1,False,False,True,False,True,False
78,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,0,0.6160311698913574,0,"(0, 2)",78,1,False,False,True,False,False,False
79,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.6347649097442627,0,"(1, 2)",79,1,False,False,False,True,True,True
80,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.8626501560211182,0,"(0, 3)",80,1,False,False,False,True,False,True
81,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.6790041923522949,0,"(1, 3)",81,1,False,False,True,False,True,False
82,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.9662108421325684,0,"(1, 3)",82,1,False,False,False,False,True,False
83,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.8999999999999999,1,0.7593629360198975,0,"(1, 2)",83,1,False,False,True,False,True,False
84,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.4284188747406006,0,"(0, 3)",84,1,False,False,False,True,True,True
85,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.47811007499694824,0,"(1, 3)",85,1,False,False,True,False,True,False
86,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.343325138092041,0,"(1, 2)",86,1,False,False,False,True,True,True
87,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.4891829490661621,0,"(0, 3)",87,1,False,False,False,True,False,True
88,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.7163829803466797,0,"(0, 2)",88,1,True,False,False,False,False,False
89,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.5543279647827148,0,"(1, 3)",89,1,False,False,True,False,True,False
90,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.5943698883056641,0,"(1, 3)",90,1,True,False,True,False,False,False
91,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.45656800270080566,0,"(0, 2)",91,1,False,False,False,False,True,False
92,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.9788811206817627,0,"(1, 3)",92,1,False,False,False,False,False,False
93,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.5641169548034668,0,"(1, 2)",93,1,False,False,True,False,True,False
94,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.6923360824584961,0,"(0, 2)",94,1,False,False,True,False,False,False
95,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.9113998413085938,0,"(1, 3)",95,1,False,False,False,False,True,False
96,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.7900111675262451,0,"(0, 2)",96,1,False,False,True,False,True,False
97,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.6181540489196777,0,"(0, 3)",97,1,False,False,False,True,True,True
98,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.6978309154510498,1,"(1, 3)",98,0,False,True,True,False,True,True
99,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.8374500274658203,0,"(1, 3)",99,1,False,True,False,False,True,False
100,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.5491080284118652,0,"(0, 2)",100,1,False,False,False,False,False,False
101,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.7112538814544678,0,"(1, 2)",101,1,False,False,False,True,False,True
102,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.7602431774139404,0,"(0, 3)",102,1,False,False,False,True,False,True
103,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,1.4226548671722412,0,"(1, 3)",103,1,False,False,False,False,False,False
104,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5211310386657715,1,"(1, 3)",104,0,True,True,False,False,False,False
105,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.5773720741271973,1,"(0, 3)",105,0,False,False,False,True,False,False
106,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.5148499011993408,1,"(0, 3)",106,0,True,False,False,True,False,False
107,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.6691689491271973,1,"(0, 2)",107,0,False,False,True,False,True,True
108,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.34894394874572754,1,"(1, 3)",108,0,False,False,True,False,False,True
109,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",1.0,1,0.6568801403045654,1,"(1, 3)",109,0,True,False,True,False,False,True
110,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.33702683448791504,1,"(0, 2)",110,0,False,False,True,False,False,True
111,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.4171609878540039,1,"(1, 2)",111,0,False,False,True,False,False,True
112,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.7807340621948242,0,"(1, 2)",112,1,False,True,False,True,True,True
113,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.5176210403442383,0,"(0, 3)",113,1,False,False,False,True,False,True
114,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,3,0.45215702056884766,0,"(0, 2)",114,1,True,False,False,False,False,False
115,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.6257939338684082,0,"(0, 2)",115,1,True,False,False,False,False,False
116,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.5398252010345459,0,"(0, 3)",116,1,True,False,False,True,False,True
117,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.8428168296813965,0,"(0, 3)",117,1,True,False,False,True,False,True
118,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.5421299934387207,0,"(1, 2)",118,1,False,False,True,False,True,False
119,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.495236873626709,0,"(0, 2)",119,1,False,False,False,False,True,False
120,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.7984030246734619,0,"(1, 2)",120,1,False,False,False,True,False,True
121,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.6147921085357666,0,"(0, 3)",121,1,False,False,False,True,False,True
122,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.712101936340332,0,"(0, 2)",122,1,True,False,False,False,False,False
123,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.60906982421875,0,"(1, 3)",123,1,False,False,False,False,False,False
124,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.867671012878418,0,"(0, 3)",124,1,False,False,True,False,True,False
125,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.5085921287536621,0,"(1, 2)",125,1,False,False,True,False,False,False
126,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.9274048805236816,0,"(0, 2)",126,1,False,False,True,False,False,False
127,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,1.0937998294830322,0,"(1, 3)",127,1,False,False,False,False,True,False
128,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.6893200874328613,0,"(1, 2)",128,1,True,False,False,True,False,True
129,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.5558109283447266,0,"(1, 2)",129,1,True,False,False,True,False,True
130,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.626384973526001,0,"(0, 2)",130,1,False,False,False,False,False,False
131,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,1.2531859874725342,0,"(0, 3)",131,1,True,False,False,True,False,True
132,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.6641380786895752,1,"(0, 3)",132,0,False,True,True,False,True,True
133,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.6400001049041748,1,"(0, 3)",133,0,True,False,True,False,False,True
134,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.8609039783477783,0,"(1, 2)",134,1,False,True,False,True,True,True
135,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.49556493759155273,0,"(1, 2)",135,1,True,False,False,True,False,True
136,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.3911008834838867,0,"(1, 2)",136,1,True,False,False,True,False,True
137,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.38551807403564453,0,"(1, 2)",137,1,True,False,False,True,False,True
138,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.9822280406951904,0,"(1, 3)",138,1,True,False,False,False,False,False
140,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,0,0.6414799690246582,0,"(0, 2)",140,1,False,False,True,False,True,False
141,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.6734950542449951,0,"(0, 3)",141,1,False,False,False,True,True,True
142,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.6111938953399658,0,"(0, 2)",142,1,True,False,False,False,False,False
143,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.4460110664367676,1,"(1, 3)",143,0,False,True,True,False,True,True
144,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",1.0,0,0.5138061046600342,1,"(0, 3)",144,0,False,False,True,False,False,True
145,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.6854028701782227,1,"(0, 3)",145,0,False,False,False,True,True,False
146,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.406710147857666,1,"(1, 3)",146,0,False,False,False,False,False,False
147,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.715911865234375,1,"(1, 3)",147,0,False,False,True,False,True,True
148,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.35082292556762695,1,"(1, 3)",148,0,True,False,True,False,False,True
149,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.3363630771636963,1,"(1, 3)",149,0,True,False,True,False,False,True
150,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.41517090797424316,1,"(0, 3)",150,0,False,False,False,False,True,False
151,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.7757530212402344,1,"(1, 2)",151,0,False,False,True,False,True,True
152,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.34998488426208496,1,"(1, 2)",152,0,True,False,True,False,False,True
153,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,1,0.4843919277191162,1,"(1, 2)",153,0,True,False,True,False,False,True
154,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.5090310573577881,1,"(0, 3)",154,0,False,False,True,False,False,True
155,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.3389260768890381,1,"(1, 3)",155,0,False,False,True,False,False,True
156,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.43801379203796387,0,"(1, 2)",156,1,False,True,False,True,True,True
157,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.45186591148376465,1,"(0, 3)",157,0,False,True,True,False,True,True
158,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.5203208923339844,1,"(0, 3)",158,0,True,False,True,False,False,True
159,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.3682088851928711,1,"(1, 3)",159,0,False,False,True,False,False,True
160,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.7608609199523926,1,"(0, 2)",160,0,False,False,False,False,True,False
161,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,0,0.4710400104522705,1,"(0, 3)",161,0,False,False,True,False,True,True
162,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.4923210144042969,1,"(1, 2)",162,0,False,False,False,True,True,False
163,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.605694055557251,0,"(0, 3)",163,1,False,True,False,True,False,True
164,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.471966028213501,0,"(0, 3)",164,1,True,False,False,True,False,True
165,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.3850829601287842,0,"(0, 3)",165,1,True,False,False,True,False,True
166,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.4904489517211914,0,"(1, 3)",166,1,False,False,False,False,False,False
167,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.44181203842163086,0,"(1, 2)",167,1,True,False,False,True,False,True
168,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.5194950103759766,0,"(1, 2)",168,1,False,False,True,False,True,False
169,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.6420650482177734,0,"(0, 2)",169,1,False,False,False,False,True,False
